# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HSMW
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
HSMW;MSONDQ
0.035658914728684;-0.02261522747927
0.071317829457363;0.019591285255869
0.050387596899226;0.022969093058605
0.057364341085272;0.044619232594236
-0.005426356589149;-0.003763842980192
-0.033333333333333;-0.000772070354911
0.188372093023256;0.038048592177962
-0.075193798449612;0.011026129756074
0.062015503875967;0.020588542797628
-0.125581395348837;0.020049702029097
0.12403100775194;0.047932701200731
-0.089922480620156;0.033938926017968
0.055813953488372;0.030335931028381
-0.425581395348837;0.074167008468647
0.283720930232558;-0.066985145688067
-0.05891472868217;-0.0016969463009
-0.204651162790698;0.004865651715847
-0.182170542635661;0.002396635060036
-0.105426356589147;-0.095784978406157
0.173643410852714;0.015618339887891
0.0984496124031;-0.000522755969472
-0.079844961240309;0.0104229497913
-0.146511627906977;-0.013245832026443
-0.079844961240312;-0.026885741629872
-0.01937984496124;-0.063856652270772
-0.089922480620155;0.021223892360526
0.128682170542637;-0.071657779815186
-0.003875968992249;-0.028043847162241
0.03953488372093;0.006546513217685
0.120155038759691;-0.025349643319582
-0.02248062015504;0.044024095028994
0.050387596899226;0.014355683161628
-0.054263565891475;0.033231194859297
0.14108527131783;0.056111821523071
-0.038759689922481;0.009176377864099
-0.044961240310077;-0.014572827948947
0.0015503875969;-0.011379995335409
-0.026356589147288;0.036279264281292
0.047286821705428;-0.037348903418824
-0.016279069767442;0.0287757055195
0.028682170542635;0.005983545250561
0.106976744186047;-0.015980247866755
0.010077519379844;-0.037099589033383
0.007751937984498;-0.00299177262528
-0.004651162790698;0.032949710875735
0.168217054263565;-0.020588542797628
-0.175968992248063;0.05188956176965
-0.034883720930233;0.00402119976516
0.004651162790698;0.032225894918009
-0.112403100775193;0.055203030376143
0.127906976744186;-0.024135240990501
-0.056589147286821;0.07652343153103
0.069767441860465;-0.020081871627218
-0.023255813953488;0.015948078268632
-0.086821705426358;-0.007117523584337
0.02248062015504;-0.037541921007552
0.058139534883721;0.027513048793237
0.017054263565891;-0.003450189398509
-0.069767441860465;-0.050980770622723
-0.047286821705426;0.034855759564425
-0.002325581395349;0.023314916238408
-0.068992248062016;-0.064379408240242
0.061240310077521;-0.106143589001214
0.010852713178293;0.095406985628231
-0.011627906976744;-0.043766738244023
0.178294573643412;0.029949895850925
-0.096124031007751;0.049050594735445
0.037209302325581;-0.03477533556912
-0.006976744186046;0.011733860914742
-0.005426356589149;-0.011339783337757
0.0015503875969;0.032129386123645
0.033333333333333;0.007495516362263
0.086821705426358;0.010382737793647
-0.088372093023256;0.003804054977844
0.1;0.036753765853579
-0.038759689922482;0.016181307855012
0.033333333333333;0.026950080826116
-0.123255813953489;0.013639909603428
-0.01937984496124;0.011814284910047
0.06046511627907;0.024842972149169
0.007751937984495;0.05710907906483
0.031782945736435;-0.018055186945576
-0.003875968992249;-0.012353125678578
0.047286821705428;0.013865096790279
-0.069767441860465;0.004439404540739
-0.010852713178295;0.040413057639878
-0.000775193798449;0.027810617575858
-0.004651162790698;0.076249989947002
0.025581395348837;0.052725971320802
0.077519379844961;-0.064701104221456
-0.06201550387597;0.028317288746271
-0.007751937984495;-0.000731858357259
0.127906976744186;-0.044241239816313
-0.117054263565891;0.034968353157847
0.071317829457363;-0.002034727081171
-0.01937984496124;0.076105226755454
0.085271317829458;-0.009441777048599
-0.093798449612405;-0.008790342686643
-0.009302325581395;0.080914581674587
-0.059689922480619;-0.003176747814476
-0.038759689922482;-0.040573905630485
0.088372093023256;-0.071891009401566
0.006201550387598;-0.07826058982958
-0.031007751937986;-0.080118384121087
0.053488372093023;-0.050522353849495
0.038759689922482;-0.029193910295076
-0.061240310077519;0.015369025502449
0.063565891472867;0.037694726598627
-0.000775193798449;-0.036013865096789
-0.051937984496126;-0.005267771692364
0.026356589147288;0.016486919037166
0.133333333333333;0.010061041812435
-0.002325581395349;0.021344528353478
-0.12248062015504;-0.025800017693278
0.010077519379847;0.019422394865732
-0.003875968992249;0.051286381804876
0.016279069767442;-0.004149878157647
0.006201550387598;0.003586910190523
-0.029457364341086;0.123844910367457
0.053488372093023;-0.045125903764646
-0.078294573643412;0.156883087638027
-0.020155038759688;-0.069100296764543
-0.06046511627907;0.008669706693691
-0.085271317829458;0.045117861365117
-0.090697674418605;-0.006441962023789
-0.081395348837209;-0.049710071496933
0.079069767441861;0.073314514118433
-0.029457364341086;-0.012320956080457
-0.076744186046512;0.002163405473658
-0.081395348837209;-0.027159183213905
-0.002325581395349;-0.03181573254196
-0.016279069767442;-0.055323666369098
