# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FSPCOM
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FSPCOM;MSONDQ;GDP252
-0.000319202456471;0.014942778327343;0.003134610250274
0.005199761754688;-0.002670076644068;-0.00102838948274
0.007286143028144;0.034759250770061;0.006941629008494
0.003284547015862;0.004165962956706;0.003391707620959
-0.002026241680208;-0.010889408964058;0.002956619762877
-0.001480359218417;0.010101253810088;0.006249443779727
0.006242952391416;0.018594027714107;0.00504306380959
0.001905962493712;0.017065971803349;0.007287721622878
0.000726301241535;0.042841862298034;0.006031899850686
0.003353938854226;0.015377067901981;0.009295058786303
0.000668474709566;0.041345975985394;0.007366828506165
-0.005264527470494;0.028542475933119;-0.000217543929041
-0.001619142895143;0.02332295863794;0.001483254061644
-0.001986919638468;0.044900716577798;-0.00123604505137
-0.004545165412795;0.01314932323208;-0.003579586468768
-0.003488096408394;-0.041788307959563;0.00165135618863
-0.010397210448098;0.038909128927708;0.00184912339685
-0.004330050713869;-0.140733949381137;-0.005992346409042
0.006520519744869;-0.056337008709919;0.00350047958548
0.007119602616072;-0.029419097481926;0.006733973439864
-0.001006181656268;0.015964163067694;0.005962681327809
0.001033938391613;-0.02261522747927;0.00442998546411
0.007226003434896;0.019591285255869;0.008563320115892
0.001452602483071;0.022969093058605;0.003905902362329
0.001868953513251;0.044619232594236;0.004627752672329
-0.001202791864963;-0.003763842980192;0.005883574444521
-0.000555134706906;-0.000772070354911;0.005369379703151
-0.001905962493711;0.038048592177962;0.002481978463151
-0.00068004001596;0.011026129756074;0.004390432022466
-0.002849691495452;0.020588542797628;0.006991070810549
-0.003189711503432;0.020049702029097;0.00267974567137
0.004563669903025;0.047932701200731;0.010135569421234
0.003976152338216;0.033938926017968;0.002116109127945
-0.003138824155299;0.030335931028381;0.003955344164384
0.001538185750386;0.074167008468647;0.00257097370685
0.001267557580769;-0.066985145688067;-0.000187878847808
0.003501974776066;-0.0016969463009;0.004884850043014
-0.000638404912942;0.004865651715847;0.001433812259589
0.003467278856885;0.002396635060036;-0.000791068832877
-0.001316131867624;-0.095784978406157;-0.011134293822741
0.010323192487177;0.015618339887891;0.005310049540686
0.006825843833668;-0.000522755969472;0.006565871312878
-0.001107956352534;0.0104229497913;0.002135885848767
0.000897467776165;-0.013245832026443;0.000118660324932
-0.004952264197859;-0.026885741629872;0.001987560442603
-0.002433340465273;-0.063856652270772;-0.00380701875822
-0.005525903394995;0.021223892360526;0.00329282401685
-6.01395932484095e-05;-0.071657779815186;0.001779904873973
-0.000208383690605;-0.028043847162241;0.003896014001918
0.015883375450324;0.006546513217685;0.009245616984248
0.007589015271987;-0.025349643319582;0.005082617251234
0.010469031000804;0.044024095028994;0.010412443512741
0.001928838669758;0.014355683161628;0.009482937634111
0.000164042305891;0.033231194859297;0.008573208476303
-0.003738785989788;0.056111821523071;0.004756301357672
-0.00319301918106;0.009176377864099;0.007979906851645
0.003315634559448;-0.014572827948947;0.004360766941234
0.003229033545171;-0.011379995335409;0.007505265551919
0.008407006262614;0.036279264281292;0.009690593202741
0.005201218983294;-0.037348903418824;0.005329826261508
0.0024304953999;0.0287757055195;0.01122328906644
0.00600750588385;0.005983545250561;0.001364593736713
0.015960793611324;-0.015980247866755;0.00504306380959
0.014303045723439;-0.037099589033383;0.006457099348357
0.000399604466522;-0.00299177262528;0.010679429243837
0.001758898057607;0.032949710875735;0.003985009245617
0.024718020482158;-0.020588542797628;0.000276874091507
0.00969288328871;0.05188956176965;0.008622650278357
0.018107661437221;0.00402119976516;0.007178949658357
-0.044405872862587;0.032225894918009;0.001582137665754
0.001900017926225;0.055203030376143;0.010788201208358
0.003487425620623;-0.024135240990501;0.004716747916028
0.002620004510469;0.07652343153103;0.005537481830138
0.005594786359878;-0.020081871627218;0.007851358166302
0.010918528199108;0.015948078268632;0.002521531904795
0.015675870723005;-0.007117523584337;0.003203828773151
0.019881941352331;-0.037541921007552;0.006496652790001
0.002388120117272;0.027513048793237;0.003154386971096
-0.006314402854317;-0.003450189398509;0.005626477073836
0.009234966547351;-0.050980770622723;0.002323764696576
-0.009860672753873;0.034855759564425;0.002877512879589
-0.012726231849698;0.023314916238408;-0.005033175449179
0.025180540215462;-0.064379408240242;-0.002966508123288
0.017564716563253;-0.106143589001214;0.00607145329233
0.0048259016602;0.095406985628231;0.003035726646165
0.001037407983531;-0.043766738244023;-0.00061307834548
0.017274936246249;0.029949895850925;0.011599046762056
-0.001272761968647;0.049050594735445;0.004113557930959
0.004848153309701;-0.03477533556912;0.007159172937535
0.004517639983578;0.011733860914742;0.00844465979096
0.012976782647414;-0.011339783337757;0.002630303869316
0.002150036719848;0.032129386123645;0.006536206231645
0.005612967021529;0.007495516362263;0.008128232257809
0.007421804072144;0.010382737793647;0.006704308358631
0.003618599325742;0.003804054977844;0.008414994709727
-0.012819933962101;0.036753765853579;0.005527593469727
0.006856630679289;0.016181307855012;0.005537481830138
-0.000598573997722;0.026950080826116;0.007782139643426
0.013951529800903;0.013639909603428;0.001245933411781
0.030242189081195;0.011814284910047;0.006516429510823
0.028720934939369;0.024842972149169;0.006921852287672
0.022617136314483;0.05710907906483;0.005468263307261
0.027297523289636;-0.018055186945576;0.00710973113548
0.015235116896334;-0.012353125678578;0.00885997092822
0.001095211384888;0.013865096790279;0.005240831017809
0.045969294111524;0.004439404540739;0.006892187206439
0.040798931365689;0.040413057639878;0.009018184694796
0.026957364497979;0.027810617575858;0.003925679083151
0.073266169744002;0.076249989947002;0.013912923098221
0.014432068281569;0.052725971320802;0.008909412730275
0.048916180441912;-0.064701104221456;0.009601597959042
0.061314165765534;0.028317288746271;0.013972253260687
-0.017849199969928;-0.000731858357259;0.010798089568769
0.026627498829008;-0.044241239816313;0.012202236747125
0.094850778634255;0.034968353157847;0.00916651010096
0.049121094540597;-0.002034727081171;0.014437006200002
0.008619854161486;0.076105226755454;0.009838918608905
0.021522109974496;-0.009441777048599;0.011747372168221
0.031683619478289;-0.008790342686643;0.015326958636988
0.019688777604945;0.080914581674587;0.006170336896439
0.019596486459915;-0.003176747814476;0.009482937634111
-0.076424238569138;-0.040573905630485;0.008365552907672
-0.062190815990195;-0.071891009401566;0.004123446291371
-0.029679814492483;-0.07826058982958;0.002521531904795
-0.062757516003497;-0.080118384121087;0.004439873824521
-0.017674101231127;-0.050522353849495;0.017176082033838
0.010053720848204;-0.029193910295076;0.003619139910412
-0.043790876129788;0.015369025502449;0.006051676571508
-0.120601002712064;0.037694726598627;0.005824244282056
-0.004676662946493;-0.036013865096789;0.003668581712466
-0.01935107065824;-0.005267771692364;0.005389156423973
0.054104053061626;0.016486919037166;0.009443384192467
0.043376074850661;0.010061041812435;0.015198409951646
0.038804008535201;0.021344528353478;0.006081341652741
0.053335260884399;-0.025800017693278;0.011856144132741
-0.007225078210385;0.019422394865732;0.006654866556576
-0.012994778264166;0.051286381804876;0.009542267796577
0.040195916290312;-0.004149878157647;0.011559493320412
0.020751860568664;0.003586910190523;0.004874961682603
-0.007165401229392;0.123844910367457;0.010105904340002
0.029484360814431;-0.045125903764646;0.010521215477262
0.004390884225503;0.156883087638027;0.003935567443562
0.036477901590808;-0.069100296764543;0.012103353143015
-0.000879425898195;0.008669706693691;0.0080293486537
0.004599984965102;0.045117861365117;0.00648676442959
0.070141964135985;-0.006441962023789;0.010798089568768
0.024858700869135;-0.049710071496933;0.011332061030961
0.04935286328073;0.073314514118433;0.005883574444521
-0.003894732581205;-0.012320956080457;0.006051676571508
0.002274895767681;0.002163405473658;0.00288740124
-0.099853004955738;-0.027159183213905;0.002620415508904
0.014886168471823;-0.03181573254196;0.00370813515411
-0.083068507092429;-0.055323666369098;-0.01184625577233
