# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LBOUT
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
LBOUT;MSONDQ;GDP252
0.012168339200336;0.014942778327343;0.003134610250274
-0.004192717910997;-0.002670076644068;-0.00102838948274
0.020301581463773;0.034759250770061;0.006941629008494
0.000714548415909;0.004165962956706;0.003391707620959
0.008395943886933;-0.010889408964058;0.002956619762877
-0.005874008301371;0.010101253810088;0.006249443779727
0.007177008353912;0.018594027714107;0.00504306380959
0.017695581358693;0.017065971803349;0.007287721622878
0.001933483948931;0.042841862298034;0.006031899850686
0.007775968055483;0.015377067901981;0.009295058786303
0.014364524772763;0.041345975985394;0.007366828506165
0.002301266221825;0.028542475933119;-0.000217543929041
-0.010518573004781;0.02332295863794;0.001483254061644
0.003362580780749;0.044900716577798;-0.00123604505137
-0.0106026375243;0.01314932323208;-0.003579586468768
0.003057846897494;-0.041788307959563;0.00165135618863
-0.006525508327641;0.038909128927708;0.00184912339685
0.006357379288604;-0.140733949381137;-0.005992346409042
0.010865339147796;-0.056337008709919;0.00350047958548
0.012346976304314;-0.029419097481926;0.006733973439864
0.007628855146325;0.015964163067694;0.005962681327809
0.001565701676036;-0.02261522747927;0.00442998546411
0.011138548836232;0.019591285255869;0.008563320115892
0.005495717963537;0.022969093058605;0.003905902362329
0.000220669363737;0.044619232594236;0.004627752672329
0.005190984080282;-0.003763842980192;0.005883574444521
0.004108653391478;-0.000772070354911;0.005369379703151
0.001880943624232;0.038048592177962;0.002481978463151
0.01058162139442;0.011026129756074;0.004390432022466
-0.009740976199233;0.020588542797628;0.006991070810549
-0.00328902432617;0.020049702029097;0.00267974567137
0.016371565176273;0.047932701200731;0.010135569421234
0.001733830715074;0.033938926017968;0.002116109127945
0.00262701623496;0.030335931028381;0.003955344164384
-0.005148951820522;0.074167008468647;0.00257097370685
-0.001618242000736;-0.066985145688067;-0.000187878847808
-0.000210161298797;-0.0016969463009;0.004884850043014
-0.001817895234593;0.004865651715847;0.001433812259589
0.004760153417748;0.002396635060036;-0.000791068832877
-0.009635895549834;-0.095784978406157;-0.011134293822741
0.000987758104345;0.015618339887891;0.005310049540686
0.008732201965008;-0.000522755969472;0.006565871312878
0.01588819418904;0.0104229497913;0.002135885848767
-0.007870540639941;-0.013245832026443;0.000118660324932
0.011138548836232;-0.026885741629872;0.001987560442603
-0.012283927914675;-0.063856652270772;-0.00380701875822
-0.005117427625703;0.021223892360526;0.00329282401685
0.002584983975201;-0.071657779815186;0.001779904873973
0.000346766143015;-0.028043847162241;0.003896014001918
0.008164766458257;0.006546513217685;0.009245616984248
0.007912572899701;-0.025349643319582;0.005082617251234
0.01520516996795;0.044024095028994;0.010412443512741
0.003457153365208;0.014355683161628;0.009482937634111
0.007250564808491;0.033231194859297;0.008573208476303
0.004014080807019;0.056111821523071;0.004756301357672
0.007513266431987;0.009176377864099;0.007979906851645
0.004297798560395;-0.014572827948947;0.004360766941234
0.002311774286765;-0.011379995335409;0.007505265551919
0.003089371092313;0.036279264281292;0.009690593202741
0.003698838858824;-0.037348903418824;0.005329826261508
0.01521567803289;0.0287757055195;0.01122328906644
0.003740871118583;0.005983545250561;0.001364593736713
0.009467766510797;-0.015980247866755;0.00504306380959
0.005674355067514;-0.037099589033383;0.006457099348357
0.004728629222929;-0.00299177262528;0.010679429243837
-0.002816161403877;0.032949710875735;0.003985009245617
-0.004360846950034;-0.020588542797628;0.000276874091507
0.006178742184627;0.05188956176965;0.008622650278357
0.001418588766878;0.00402119976516;0.007178949658357
0.008564072925971;0.032225894918009;0.001582137665754
0.002742604949299;0.055203030376143;0.010788201208358
0.001628750065675;-0.024135240990501;0.004716747916028
0.002563967845321;0.07652343153103;0.005537481830138
0.002112121052908;-0.020081871627218;0.007851358166302
0.001618242000736;0.015948078268632;0.002521531904795
0.003225975936531;-0.007117523584337;0.003203828773151
0.003499185624967;-0.037541921007552;0.006496652790001
0.001765354909893;0.027513048793237;0.003154386971096
0.010865339147796;-0.003450189398509;0.005626477073836
0.007103451899333;-0.050980770622723;0.002323764696576
0.005464193768718;0.034855759564425;0.002877512879589
-0.008227814847896;0.023314916238408;-0.005033175449179
0.002080596858089;-0.064379408240242;-0.002966508123288
0.014059790889508;-0.106143589001214;0.00607145329233
0.006409919613303;0.095406985628231;0.003035726646165
0.007387169652708;-0.043766738244023;-0.00061307834548
0.019093153995692;0.029949895850925;0.011599046762056
0.006000105080649;0.049050594735445;0.004113557930959
0.010392476225503;-0.03477533556912;0.007159172937535
0.007691903535964;0.011733860914742;0.00844465979096
-0.008143750328377;-0.011339783337757;0.002630303869316
-0.004791677612568;0.032129386123645;0.006536206231645
0.001786371039773;0.007495516362263;0.008128232257809
0.010045710082488;0.010382737793647;0.006704308358631
0.005716387327274;0.003804054977844;0.008414994709727
-0.002521935585562;0.036753765853579;0.005527593469727
-0.006126201859927;0.016181307855012;0.005537481830138
0.008847790679346;0.026950080826116;0.007782139643426
-0.005190984080282;0.013639909603428;0.001245933411781
1.05080649398515e-05;0.011814284910047;0.006516429510823
0.002206693637367;0.024842972149169;0.006921852287672
0.010171806861766;0.05710907906483;0.005468263307261
0.011212105290811;-0.018055186945576;0.00710973113548
0.012420532758892;-0.012353125678578;0.00885997092822
0.003183943676772;0.013865096790279;0.005240831017809
0.002469395260863;0.004439404540739;0.006892187206439
-0.003246992066411;0.040413057639878;0.009018184694796
0.014301476383124;0.027810617575858;0.003925679083151
0.010928387537435;0.076249989947002;0.013912923098221
0.005390637314139;0.052725971320802;0.008909412730275
0.008458992276572;-0.064701104221456;0.009601597959042
0.00198602427363;0.028317288746271;0.013972253260687
0.013660484421794;-0.000731858357259;0.010798089568769
0.00664109704198;-0.044241239816313;0.012202236747125
0.012378500499133;0.034968353157847;0.00916651010096
0.002574475910261;-0.002034727081171;0.014437006200002
0.00793358902958;0.076105226755454;0.009838918608905
0.019030105606053;-0.009441777048599;0.011747372168221
-0.004276782430516;-0.008790342686643;0.015326958636988
0.022403194451742;0.080914581674587;0.006170336896439
-0.002374822676404;-0.003176747814476;0.009482937634111
0.012998476330584;-0.040573905630485;0.008365552907672
-0.001450112961698;-0.071891009401566;0.004123446291371
0.015993274838438;-0.07826058982958;0.002521531904795
0.005464193768718;-0.080118384121087;0.004439873824521
0.019061629800872;-0.050522353849495;0.017176082033838
0.018441653969422;-0.029193910295076;0.003619139910412
0.005001838911364;0.015369025502449;0.006051676571508
0.015951242578679;0.037694726598627;0.005824244282056
-0.000924709714706;-0.036013865096789;0.003668581712466
0.011359218199968;-0.005267771692364;0.005389156423973
0.02186728313981;0.016486919037166;0.009443384192467
0.029065307623601;0.010061041812435;0.015198409951646
-0.003425629170388;0.021344528353478;0.006081341652741
0.007860032575001;-0.025800017693278;0.011856144132741
0.013051016655283;0.019422394865732;0.006654866556576
0.006021121210529;0.051286381804876;0.009542267796577
0.005338096989439;-0.004149878157647;0.011559493320412
0.008154258393317;0.003586910190523;0.004874961682603
0.000346766143015;0.123844910367457;0.010105904340002
0.014816371565176;-0.045125903764646;0.010521215477262
-0.004413387274734;0.156883087638027;0.003935567443562
0.006945830925235;-0.069100296764543;0.012103353143015
0.007008879314874;0.008669706693691;0.0080293486537
-0.005842484106552;0.045117861365117;0.00648676442959
-0.001155887143383;-0.006441962023789;0.010798089568768
-0.002353806546524;-0.049710071496933;0.011332061030961
0.019734145957022;0.073314514118433;0.005883574444521
0.025807807492251;-0.012320956080457;0.006051676571508
-0.00399306467714;0.002163405473658;0.00288740124
0.00798612935428;-0.027159183213905;0.002620415508904
0.016917984553144;-0.03181573254196;0.00370813515411
0.008448484211632;-0.055323666369098;-0.01184625577233
