# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; PMDEL
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
PMDEL;MSONDQ
-0.041223404255319;0.055203030376143
0.002659574468085;-0.024135240990501
-0.0447695035461;0.07652343153103
-0.049202127659575;-0.020081871627218
0.002216312056738;0.015948078268632
-0.055851063829787;-0.007117523584337
-0.061170212765958;-0.037541921007552
-0.020833333333334;0.027513048793237
0.046542553191489;-0.003450189398509
0.023936170212766;-0.050980770622723
0.000886524822695;0.034855759564425
-0.006648936170213;0.023314916238408
-0.04831560283688;-0.064379408240242
0.022606382978723;-0.106143589001214
0.038120567375887;0.095406985628231
0.013297872340426;-0.043766738244023
-0.006205673758866;0.029949895850925
-0.000443262411347;0.049050594735445
0.025709219858156;-0.03477533556912
-0.011524822695035;0.011733860914742
0.023492907801418;-0.011339783337757
-0.008865248226949;0.032129386123645
-0.002659574468085;0.007495516362263
-0.004432624113476;0.010382737793647
0.06072695035461;0.003804054977844
0.048315602836879;0.036753765853579
0.019946808510638;0.016181307855012
0.054078014184398;0.026950080826116
-0.0625;0.013639909603428
-0.083776595744681;0.011814284910047
-0.048758865248227;0.024842972149169
-0.040780141843971;0.05710907906483
0.025265957446809;-0.018055186945576
0.023049645390071;-0.012353125678578
0.002659574468085;0.013865096790279
0.006205673758866;0.004439404540739
0.003546099290779;0.040413057639878
0.035904255319149;0.027810617575858
0.007535460992908;0.076249989947002
-0.003102836879432;0.052725971320802
-0.023049645390072;-0.064701104221456
-0.0177304964539;0.028317288746271
-0.015514184397164;-0.000731858357259
-0.011524822695035;-0.044241239816313
0.023936170212766;0.034968353157847
0.000443262411347;-0.002034727081171
0.031028368794326;0.076105226755454
0.03767730496454;-0.009441777048599
-0.026595744680851;-0.008790342686643
0.00709219858156;0.080914581674587
-0.036790780141844;-0.003176747814476
-0.01241134751773;-0.040573905630485
-0.028812056737589;-0.071891009401566
-0.035460992907801;-0.07826058982958
0.005762411347517;-0.080118384121087
0.030585106382979;-0.050522353849495
0.029255319148936;-0.029193910295076
0.030141843971632;0.015369025502449
0.016843971631205;0.037694726598627
-0.029698581560283;-0.036013865096789
-0.000886524822695;-0.005267771692364
-0.035017730496453;0.016486919037166
0.033687943262411;0.010061041812435
0.054964539007093;0.021344528353478
0.092198581560283;-0.025800017693278
0.048758865248227;0.019422394865732
-0.066489361702128;0.051286381804876
-0.070035460992908;-0.004149878157647
-0.041666666666666;0.003586910190523
-0.027925531914894;0.123844910367457
0.022606382978723;-0.045125903764646
0.045656028368794;0.156883087638027
-0.03945035460993;-0.069100296764543
0.03235815602837;0.008669706693691
-0.027482269503547;0.045117861365117
-0.027925531914894;-0.006441962023789
-0.003102836879432;-0.049710071496933
-0.027482269503547;0.073314514118433
0.01063829787234;-0.012320956080457
0.015514184397164;0.002163405473658
0.009308510638298;-0.027159183213905
0.015514184397162;-0.03181573254196
-0.022606382978723;-0.055323666369098
