# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRCAN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
EXRCAN;MSONDQ;GDP252
0.0;-0.011339783337757;0.002630303869316
0.013234371938592;0.032129386123645;0.006536206231645
0.052058642742772;0.007495516362263;0.008128232257809
0.032568962192604;0.010382737793647;0.006704308358631
0.025641595631013;0.003804054977844;0.008414994709727
0.063742111719812;0.036753765853579;0.005527593469727
-0.016801448750164;0.016181307855012;0.005537481830138
-0.005479857130814;0.026950080826116;0.007782139643426
0.060536912265931;0.013639909603428;0.001245933411781
-0.055212145431273;0.011814284910047;0.006516429510823
-0.024452570027136;0.024842972149169;0.006921852287672
0.000620361184621;0.05710907906483;0.005468263307261
0.020265132030943;-0.018055186945576;0.00710973113548
-0.006927366561591;-0.012353125678578;0.00885997092822
0.008788450115454;0.013865096790279;0.005240831017809
-0.031121452761812;0.004439404540739;0.006892187206439
0.013647946061663;0.040413057639878;0.009018184694796
0.042081167023456;0.027810617575858;0.003925679083151
-0.001912780319243;0.076249989947002;0.013912923098221
0.037014884015712;0.052725971320802;0.008909412730275
0.033137626611845;-0.064701104221456;0.009601597959042
0.025641595630998;0.028317288746271;0.013972253260687
0.104841040200955;-0.000731858357259;0.010798089568769
0.044252431169644;-0.044241239816313;0.012202236747125
-0.048698352992751;0.034968353157847;0.00916651010096
-0.059968247846706;-0.002034727081171;0.014437006200002
0.02098888674634;0.076105226755454;0.009838918608905
-0.021764338227116;-0.009441777048599;0.011747372168221
-0.029268640690421;-0.008790342686643;0.015326958636988
0.041911601632998;0.080914581674587;0.006170336896439
0.002777150236492;-0.003176747814476;0.009482937634111
0.067185633262107;-0.040573905630485;0.008365552907672
0.003368044264844;-0.071891009401566;0.004123446291371
0.020601677973601;-0.07826058982958;0.002521531904795
0.007873934335803;-0.080118384121087;0.004439873824521
0.05381168005699;-0.050522353849495;0.017176082033838
0.021288727985584;-0.029193910295076;0.003619139910412
-0.062230498299947;0.015369025502449;0.006051676571508
0.014279680534663;0.037694726598627;0.005824244282056
0.009087257419385;-0.036013865096789;0.003668581712466
-0.092539794877569;-0.005267771692364;0.005389156423973
-0.173186231910656;0.016486919037166;0.009443384192467
-0.027367750627206;0.010061041812435;0.015198409951646
-0.100208493054798;0.021344528353478;0.006081341652741
0.003274473119486;-0.025800017693278;0.011856144132741
0.064334556651125;0.019422394865732;0.006654866556576
-0.080335222505463;0.051286381804876;0.009542267796577
-0.134404352454071;-0.004149878157647;0.011559493320412
0.009110520963809;0.003586910190523;0.004874961682603
0.026201471600134;0.123844910367457;0.010105904340002
-0.065540125219916;-0.045125903764646;0.010521215477262
-0.043620696696629;0.156883087638027;0.003935567443562
-0.029504377940577;-0.069100296764543;0.012103353143015
-0.049406081710868;0.008669706693691;0.0080293486537
-0.002119567380794;0.045117861365117;0.00648676442959
0.027864556542567;-0.006441962023789;0.010798089568768
0.050611133311995;-0.049710071496933;0.011332061030961
-0.11388797414334;0.073314514118433;0.005883574444521
-0.082921611677684;-0.012320956080457;0.006051676571508
-0.098275550997044;0.002163405473658;0.00288740124
0.034481742511852;-0.027159183213905;0.002620415508904
0.009408811300091;-0.03181573254196;0.00370813515411
0.049163623881217;-0.055323666369098;-0.01184625577233
