# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HSSOU
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
HSSOU;MSONDQ
-0.022145028224056;0.015948078268632
-0.072079895788102;-0.007117523584337
-0.001302648719062;-0.037541921007552
-0.038211029092489;0.027513048793237
0.063395570994356;-0.003450189398509
-0.061658706035605;-0.050980770622723
-0.064698219713418;0.034855759564425
-0.036908380373426;0.023314916238408
-0.060790273556231;-0.064379408240242
0.02127659574468;-0.106143589001214
0.050369083803735;0.095406985628231
0.038211029092488;-0.043766738244023
0.042553191489362;0.029949895850925
-0.017368649587494;0.049050594735445
0.014329135909683;-0.03477533556912
0.042118975249674;0.011733860914742
-0.009118541033435;-0.011339783337757
0.051237516283109;0.032129386123645
0.00998697351281;0.007495516362263
0.089014329135909;0.010382737793647
-0.02301346070343;0.003804054977844
0.042553191489361;0.036753765853579
-0.008684324793746;0.016181307855012
0.005210594876248;0.026950080826116
-0.060790273556231;0.013639909603428
-0.036908380373426;0.011814284910047
0.108554059921841;0.024842972149169
0.007381676074686;0.05710907906483
-0.018237082066869;-0.018055186945576
0.03603994789405;-0.012353125678578
0.003473729917499;0.013865096790279
-0.038645245332176;0.004439404540739
-0.022145028224056;0.040413057639878
0.076856274424664;0.027810617575858
-0.02127659574468;0.076249989947002
0.027355623100304;0.052725971320802
-0.011723838471559;-0.064701104221456
0.053408597481546;0.028317288746271
0.054711246200608;-0.000731858357259
0.039947894051238;-0.044241239816313
0.051671732522796;0.034968353157847
-0.194094659140252;-0.002034727081171
0.072079895788103;0.076105226755454
0.003039513677811;-0.009441777048599
0.038211029092488;-0.008790342686643
-0.065132435953105;0.080914581674587
-0.072948328267477;-0.003176747814476
0.036039947894052;-0.040573905630485
0.056882327399045;-0.071891009401566
0.00477637863656;-0.07826058982958
-0.010855405992184;-0.080118384121087
-0.029526704298741;-0.050522353849495
0.11202778983934;-0.029193910295076
0.003039513677812;0.015369025502449
-0.033868866695614;0.037694726598627
-0.012158054711247;-0.036013865096789
0.036908380373427;-0.005267771692364
-0.014763352149371;0.016486919037166
0.10725141120278;0.010061041812435
0.086843247937472;0.021344528353478
-0.042553191489361;-0.025800017693278
0.011289622231871;0.019422394865732
0.003907946157186;0.051286381804876
0.005210594876248;-0.004149878157647
0.08727746417716;0.003586910190523
0.026487190620934;0.123844910367457
-0.035171515414681;-0.045125903764646
0.096396005210599;0.156883087638027
0.023013460703422;-0.069100296764543
-0.202778983933994;0.008669706693691
-0.03473729917499;0.045117861365117
-0.121146330872775;-0.006441962023789
-0.054277029960921;-0.049710071496933
-0.041250542770299;0.073314514118433
-0.092488059053409;-0.012320956080457
-0.074685193226227;0.002163405473658
-0.061658706035605;-0.027159183213905
-0.05601389491967;-0.03181573254196
-0.105080330004343;-0.055323666369098
