# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; MOCMQ
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
MOCMQ;MSONDQ
0.022936634758458;-0.013245832026443
-0.031106684224838;-0.026885741629872
-0.056041528538649;-0.063856652270772
-0.003422010247699;0.021223892360526
0.007186221520167;-0.071657779815186
-0.006000739398642;-0.028043847162241
-0.033049897186925;0.006546513217685
0.046750159642888;-0.025349643319582
0.040013076967733;0.044024095028994
0.041892127237674;0.014355683161628
0.044507520784132;0.033231194859297
0.012927254783937;0.056111821523071
-0.013507774379535;0.009176377864099
0.000403308350622;-0.014572827948947
-0.006153507713269;-0.011379995335409
0.005151347569303;0.036279264281292
0.002780383326252;-0.037348903418824
0.008301430216965;0.0287757055195
0.004476111618638;0.005983545250561
0.008347260711354;-0.015980247866755
0.00151546168112;-0.037099589033383
0.007051785403299;-0.00299177262528
0.010421854424018;0.032949710875735
0.02467819354523;-0.020588542797628
0.00901944129572;0.05188956176965
0.008338094612476;0.00402119976516
0.008765845893432;0.032225894918009
-0.00315619338024;0.055203030376143
0.016471479683342;-0.024135240990501
-0.000186377343854;0.07652343153103
0.02278997717642;-0.020081871627218
-0.000241373937121;0.015948078268632
-0.014094404707702;-0.007117523584337
-0.018399415813971;-0.037541921007552
0.003956699348904;0.027513048793237
0.00364810735335;-0.003450189398509
0.016550919206952;-0.050980770622723
-0.005062741946824;0.034855759564425
-0.042915674945691;0.023314916238408
-0.032961291564439;-0.064379408240242
0.038265407448375;-0.106143589001214
0.036267197893023;0.095406985628231
-0.010418799057728;-0.043766738244023
0.010204923417241;0.029949895850925
0.055406012349794;0.049050594735445
-0.003174525577996;-0.03477533556912
0.006052680625614;0.011733860914742
0.014271615952679;-0.011339783337757
0.004317232571427;0.032129386123645
-0.009150822046298;0.007495516362263
0.036163315439068;0.010382737793647
0.031503881842875;0.003804054977844
0.022188070016777;0.036753765853579
0.011592059714073;0.016181307855012
0.019847659436658;0.026950080826116
-0.001038824539486;0.013639909603428
-0.021149245477291;0.011814284910047
0.008170049466377;0.024842972149169
0.008457253897887;0.05710907906483
-0.024818740394696;-0.018055186945576
0.058158897379413;-0.012353125678578
0.018924938816293;0.013865096790279
-0.008350316077643;0.004439404540739
0.034647853757948;0.040413057639878
0.009089714720452;0.027810617575858
0.026263928651083;0.076249989947002
0.014564931116767;0.052725971320802
0.005032188283892;-0.064701104221456
-0.013871362968347;0.028317288746271
-0.011268190887071;-0.000731858357259
0.040804416837516;-0.044241239816313
0.024818740394695;0.034968353157847
-0.007629249632598;-0.002034727081171
0.00684707586169;0.076105226755454
0.016654801660897;-0.009441777048599
9.77717213658247e-05;-0.008790342686643
-0.006620978756035;0.080914581674587
-0.021986415841466;-0.003176747814476
-0.020385403904147;-0.040573905630485
-0.034363704692737;-0.071891009401566
-0.017351425175607;-0.07826058982958
-0.018549128762305;-0.080118384121087
-0.009682455781208;-0.050522353849495
0.020648165405313;-0.029193910295076
0.019160202020816;0.015369025502449
-0.001814887577797;0.037694726598627
-0.012948642347991;-0.036013865096789
0.011625668743303;-0.005267771692364
-0.01811832211505;0.016486919037166
0.026468638192693;0.010061041812435
0.021240906466069;0.021344528353478
-0.020846764214325;-0.025800017693278
0.001106042597911;0.019422394865732
-0.009642736019408;0.051286381804876
0.017070331476695;-0.004149878157647
0.015780966901211;0.003586910190523
0.011732606563538;0.123844910367457
0.018167207975728;-0.045125903764646
0.01664258019573;0.156883087638027
0.005469105663736;-0.069100296764543
-0.019896545297336;0.008669706693691
-0.034128441488205;0.045117861365117
-0.00282621382065;-0.006441962023789
-0.012004534163572;-0.049710071496933
-0.000907443788899;0.073314514118433
0.002025707851986;-0.012320956080457
-0.01967350355798;0.002163405473658
-0.042252660460193;-0.027159183213905
-0.034470642512981;-0.03181573254196
-0.04369784871659;-0.055323666369098
