# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FSPCOM
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
FSPCOM;MSONDQ;GDP252;GDP274_3
0.000399604466522;-0.00299177262528;0.010679429243837;0.01337266743665
0.001758898057607;0.032949710875735;0.003985009245617;0.005844454030586
0.024718020482158;-0.020588542797628;0.000276874091507;0.020093789571824
0.00969288328871;0.05188956176965;0.008622650278357;0.009086734480887
0.018107661437221;0.00402119976516;0.007178949658357;0.013957112839709
-0.044405872862587;0.032225894918009;0.001582137665754;0.013998858939927
0.001900017926225;0.055203030376143;0.010788201208358;0.013344836703171
0.003487425620623;-0.024135240990501;0.004716747916028;0.011925469295743
0.002620004510469;0.07652343153103;0.005537481830138;0.008947580813492
0.005594786359878;-0.020081871627218;0.007851358166302;0.019620667102681
0.010918528199108;0.015948078268632;0.002521531904795;0.006081015265157
0.015675870723005;-0.007117523584337;0.003203828773151;0.006651545301476
0.019881941352331;-0.037541921007552;0.006496652790001;0.012969121801205
0.002388120117272;0.027513048793237;0.003154386971096;0.007041175570182
-0.006314402854317;-0.003450189398509;0.005626477073836;0.030349414858829
0.009234966547351;-0.050980770622723;0.002323764696576;0.016962832055439
-0.009860672753873;0.034855759564425;0.002877512879589;0.002588258213545
-0.012726231849698;0.023314916238408;-0.005033175449179;0.007249906071275
0.025180540215462;-0.064379408240242;-0.002966508123288;0.016155740784548
0.017564716563253;-0.106143589001214;0.00607145329233;0.004202440755326
0.0048259016602;0.095406985628231;0.003035726646165;0.017867330893506
0.001037407983531;-0.043766738244023;-0.00061307834548;0.016086163950851
0.017274936246249;0.029949895850925;0.011599046762056;0.000166984400874
-0.001272761968647;0.049050594735445;0.004113557930959;0.004466832723377
0.004848153309701;-0.03477533556912;0.007159172937535;0.000236561234571
0.004517639983578;0.011733860914742;0.00844465979096;0.001544605708083
0.012976782647414;-0.011339783337757;0.002630303869316;-0.000640106870017
0.002150036719848;0.032129386123645;0.006536206231645;0.006150592098855
0.005612967021529;0.007495516362263;0.008128232257809;0.003478841684873
0.007421804072144;0.010382737793647;0.006704308358631;0.000848837371109
0.003618599325742;0.003804054977844;0.008414994709727;0.006874191169308
-0.012819933962101;0.036753765853579;0.005527593469727;0.006192338199073
0.006856630679289;0.016181307855012;0.005537481830138;0.009879910385038
-0.000598573997722;0.026950080826116;0.007782139643426;0.001015821771983
0.013951529800903;0.013639909603428;0.001245933411781;0.002588258213545
0.030242189081195;0.011814284910047;0.006516429510823;-0.006261915032771
0.028720934939369;0.024842972149169;0.006921852287672;0.006442814800384
0.022617136314483;0.05710907906483;0.005468263307261;0.003464926318133
0.027297523289636;-0.018055186945576;0.00710973113548;0.002769157981159
0.015235116896334;-0.012353125678578;0.00885997092822;-0.009239803515022
0.001095211384888;0.013865096790279;0.005240831017809;-0.00737514437193
0.045969294111524;0.004439404540739;0.006892187206439;-0.002268204778537
0.040798931365689;0.040413057639878;0.009018184694796;0.00027830733479
0.026957364497979;0.027810617575858;0.003925679083151;-0.00954594158329
0.073266169744002;0.076249989947002;0.013912923098221;0.002017728177226
0.014432068281569;0.052725971320802;0.008909412730275;-0.005260008627527
0.048916180441912;-0.064701104221456;0.009601597959042;0.002630004313764
0.061314165765534;0.028317288746271;0.013972253260687;-0.004856462992082
-0.017849199969928;-0.000731858357259;0.010798089568769;-0.005232177894049
0.026627498829008;-0.044241239816313;0.012202236747125;-0.004828632258603
0.094850778634255;0.034968353157847;0.00916651010096;-0.012231607364012
0.049121094540597;-0.002034727081171;0.014437006200002;0.00464773249099
0.008619854161486;0.076105226755454;0.009838918608905;-0.011967215395962
0.021522109974496;-0.009441777048599;0.011747372168221;-0.002810904081377
0.031683619478289;-0.008790342686643;0.015326958636988;-0.002156881844621
0.019688777604945;0.080914581674587;0.006170336896439;-0.002852650181596
0.019596486459915;-0.003176747814476;0.009482937634111;-0.004675563224469
-0.076424238569138;-0.040573905630485;0.008365552907672;0.007458636572367
-0.062190815990195;-0.071891009401566;0.004123446291371;0.006442814800384
-0.029679814492483;-0.07826058982958;0.002521531904795;-0.003784979753142
-0.062757516003497;-0.080118384121087;0.004439873824521;-0.002282120145276
-0.017674101231127;-0.050522353849495;0.017176082033838;-0.001294129106773
0.010053720848204;-0.029193910295076;0.003619139910412;-0.001252383006554
-0.043790876129788;0.015369025502449;0.006051676571508;-0.004118948554889
-0.120601002712064;0.037694726598627;0.005824244282056;-0.00681852970235
-0.004676662946493;-0.036013865096789;0.003668581712466;-0.001057567872201
-0.01935107065824;-0.005267771692364;0.005389156423973;-0.012217691997273
0.054104053061626;0.016486919037166;0.009443384192467;-0.006735037501913
0.043376074850661;0.010061041812435;0.015198409951646;0.00300571921573
0.038804008535201;0.021344528353478;0.006081341652741;-0.005886200130804
0.053335260884399;-0.025800017693278;0.011856144132741;0.00683244506909
-0.007225078210385;0.019422394865732;0.006654866556576;0.008975411546971
-0.012994778264166;0.051286381804876;0.009542267796577;-0.011577585127256
0.040195916290312;-0.004149878157647;0.011559493320412;-0.006178422832334
0.020751860568664;0.003586910190523;0.004874961682603;-0.000932329571546
-0.007165401229392;0.123844910367457;0.010105904340002;-0.001224552273075
0.029484360814431;-0.045125903764646;0.010521215477262;0.010728747756147
0.004390884225503;0.156883087638027;0.003935567443562;-0.002129051111142
0.036477901590808;-0.069100296764543;0.012103353143015;-0.003840641220099
-0.000879425898195;0.008669706693691;0.0080293486537;0.011118378024853
0.004599984965102;0.045117861365117;0.00648676442959;0.005246093260788
0.070141964135985;-0.006441962023789;0.010798089568768;0.001614182541781
0.024858700869135;-0.049710071496933;0.011332061030961;0.007778690007375
0.04935286328073;0.073314514118433;0.005883574444521;-0.002031643543966
-0.003894732581205;-0.012320956080457;0.006051676571508;-0.001614182541781
0.002274895767681;0.002163405473658;0.00288740124;0.005232177894049
-0.099853004955738;-0.027159183213905;0.002620415508904;0.016712355454128
0.014886168471823;-0.03181573254196;0.00370813515411;0.018089976761338
-0.083068507092429;-0.055323666369098;-0.01184625577233;0.008502289077829
