# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; sFYBAAC
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
sFYBAAC;MSONDQ
0.044287548138639;-0.02261522747927
-0.002567394094995;0.019591285255869
-0.073170731707317;0.022969093058605
-0.044929396662387;0.044619232594236
0.025673940949935;-0.003763842980192
-0.05198973042362;-0.000772070354911
-0.024390243902438;0.038048592177962
-0.029525032092428;0.011026129756074
-0.024390243902438;0.020588542797628
-0.030808729139923;0.020049702029097
-0.007060333761233;0.047932701200731
-0.026957637997433;0.033938926017968
-0.008344030808729;0.030335931028381
0.01604621309371;0.074167008468647
0.044287548138639;-0.066985145688067
0.001925545571245;-0.0016969463009
0.015404364569962;0.004865651715847
0.02374839537869;0.002396635060036
0.267008985879333;-0.095784978406157
-0.12836970474968;0.015618339887891
0.006418485237485;-0.000522755969472
0.007702182284981;0.0104229497913
-0.051347881899872;-0.013245832026443
-0.075096277278562;-0.026885741629872
0.186136071887035;-0.063856652270772
0.02759948652118;0.021223892360526
0.021181001283697;-0.071657779815186
0.054557124518613;-0.028043847162241
0.113607188703466;0.006546513217685
-0.087291399229781;-0.025349643319582
-0.108472400513478;0.044024095028994
-0.155327342747112;0.014355683161628
0.00385109114249;0.033231194859297
-0.023106546854942;0.056111821523071
-0.057766367137356;0.009176377864099
0.066110397946084;-0.014572827948947
0.00385109114249;-0.011379995335409
-0.010269576379974;0.036279264281292
0.07637997432606;-0.037348903418824
-0.014120667522466;0.0287757055195
0.016046213093711;0.005983545250561
0.046854942233632;-0.015980247866755
0.040436456996149;-0.037099589033383
0.039152759948652;-0.00299177262528
-0.008344030808728;0.032949710875735
-0.069961489088575;-0.020588542797628
-0.087291399229783;0.05188956176965
0.003209242618743;0.00402119976516
0.043645699614892;0.032225894918009
0.015404364569962;0.055203030376143
-0.051347881899872;-0.024135240990501
-0.018613607188704;0.07652343153103
-0.080231065468548;-0.020081871627218
-0.023106546854942;0.015948078268632
0.030166880616173;-0.007117523584337
0.035943517329911;-0.037541921007552
0.02439024390244;0.027513048793237
-0.044863286264442;-0.003450189398509
-0.007553915275995;-0.050980770622723
0.014783697047496;0.034855759564425
0.094507060333762;0.023314916238408
-0.002972400513479;-0.064379408240242
-0.075858215661104;-0.106143589001214
-0.009204685494223;0.095406985628231
0.059455006418486;-0.043766738244023
-0.029988510911424;0.029949895850925
-0.028039666238769;0.049050594735445
0.064159948652118;-0.03477533556912
0.007969062901155;0.011733860914742
-0.000941206675225;-0.011339783337757
0.005660141206675;0.032129386123645
-0.027842297817714;0.007495516362263
-0.011706097560976;0.010382737793647
-0.031804813863928;0.003804054977844
-0.051230359435173;0.036753765853579
-0.001476829268293;0.016181307855012
-0.026176315789473;0.026950080826116
0.004491078305521;0.013639909603428
0.042315789473684;0.011814284910047
0.022686713735557;0.024842972149169
0.003159114249039;0.05710907906483
0.0098419127086;-0.018055186945576
-0.04268055198973;-0.012353125678578
-0.012836906290117;0.013865096790279
0.011917779204108;0.004439404540739
-0.012181129653401;0.040413057639878
-0.003811489088576;0.027810617575858
0.004919512195123;0.076249989947002
0.003197625160462;0.052725971320802
0.026655391527601;-0.064701104221456
-0.002557124518614;0.028317288746271
0.051248523748394;-0.000731858357259
0.126195186136073;-0.044241239816313
-0.0305446084724;0.034968353157847
-0.042661360718871;-0.002034727081171
0.003753273427471;0.076105226755454
-0.023122336328626;-0.009441777048599
-0.047973684210526;-0.008790342686643
0.109624005134788;0.080914581674587
0.000826957637996;-0.003176747814476
0.043373555840823;-0.040573905630485
0.035485815147624;-0.071891009401566
-0.012276379974326;-0.07826058982958
0.038591976893453;-0.080118384121087
0.035423363286264;-0.050522353849495
-0.052772079589217;-0.029193910295076
0.008626700898589;0.015369025502449
0.085050770218229;0.037694726598627
0.043904364569962;-0.036013865096789
-0.076127471116818;-0.005267771692364
-0.066243966623877;0.016486919037166
-0.054118035943517;0.010061041812435
-0.03795892169448;0.021344528353478
-0.02344403080873;-0.025800017693278
-0.036697881899871;0.019422394865732
0.016320667522465;0.051286381804876
-0.025834274711168;-0.004149878157647
-0.066587804878049;0.003586910190523
0.027549550706033;0.123844910367457
-0.008324646983313;-0.045125903764646
0.015098202824134;0.156883087638027
-0.021222593068036;-0.069100296764543
-0.013657124518614;0.008669706693691
0.006080551989732;0.045117861365117
-0.008579268292683;-0.006441962023789
-0.007074646983312;-0.049710071496933
0.005748267008985;0.073314514118433
0.049469127086008;-0.012320956080457
0.066413799743261;0.002163405473658
0.161942554557125;-0.027159183213905
0.002923491655968;-0.03181573254196
0.046213093709885;-0.055323666369098
